id,nome,preco,quantidade
26060,FCO0086 PEQUENO,0.00,0
26061,AVX10X913,35.00,0
26063,BAQUELITE,23.00,0
26064,MS08204C PALIO 96/00 S/BARRA,8.00,0
26065,MS08205C PALIO 96/00 S/BARRA,25.00,0
26066,FAP2829 UNO ATRATIVE,15.00,0
26067,MS05694 GOL 1.0 AT 8V FLEX 05/.../POLO 02/.../FOX,345.00,0
26068,MS02817 CORSA/CELTA/MERIVA,345.00,0
26069,MS02855 CELTA/CORSA,52.50,0
26072,MS05777 UNO VIVACE 11/.../GRAN SIENA/EVO,34.00,0
26073,MS05735 PALIO/STRADA /SIENA 1.4/IDEA 1.4 8V 06/...,15.00,0
26074,MS02152 CELTA 2009 EM DIANTE PRISMA 2009 EM DIANTE AGILE 2011 EM DIANTE COBALT SPIN 2011 EM DIANTE 1.0 1.4,12.00,0
26075,MS02135 PALIO 1.8/SIENA/STILO/STRADA,35.00,0
26076,AVX10X925,35.00,0
26077,I204009 FIESTA/KA/ECOSPORT,22.00,0
26078,SYL2374 I30 09/12,28.00,0
26081,SYL5264 I30,26.00,0
26082,SYL5263 I30 TRASEIRA,84.00,0
26083,SYL3273 I30 TRASEIRA,105.00,0
26084,ZKR8B10,130.00,0
26085,TIPO 1.6,82.00,0
26086,FAG03A1 C/ABS,85.00,0
26087,LH208025,22.50,0
26088,SYL2187 PUNTO/ARGO,45.00,0
26089,BKR7E,125.00,0
26090,RK9300 MONZA,56.00,0
26091,121241PK MONZA,78.00,0
26092,IK1401,22.50,0
26095,IK1415,144.00,0
26096,SYL2235 NEW FIESTA,102.00,0
26099,MS03955 PALIO,24.00,0
26101,MS02555 MOTOR AP,30.00,0
26104,MS04062 BORRACHA ANTI CHAMA,75.00,0
26105,MS06384 SANDERO SUP RAD,12.00,0
26106,FLEX MAGNETTI MARELLI,20.00,0
26107,IK1301C KOMBI,5.00,0
26108,SYL1404 KOMBI,47.00,0
26109,MS036037,208.00,0
26110,PALIO,24.00,0
26111,SB10926 MONZA/KADETT C/LIMITADOR,35.00,0
26112,VEDA RADIADOR,2.00,0
26113,ONIX 1.4 SABO,0.00,0
26114,ONIX 1.4 APLIC,35.00,0
26115,PARAFUSO CABEÇOTE,15.00,0
26116,ONIX COLETOR,205.00,0
26117,CORSA/CELTA,708.00,0
26118,DESCARBONIZANTE CAR 80,110.00,0
26119,AL634,25.00,0
26120,25W60 EXTRON,230.00,0
26121,3PK796 ELASTICA,34.00,0
26124,AL642 PALIO FIRE 20X32,66.00,0
26125,JFA0283 COROLLA 1.6 1.8,28.00,0
26126,FCI1696 VW/HONDA,55.00,0
26127,FAP3288 FOX/UP,70.00,0
26128,JFA0285 COROLLA 10...,35.00,0
26129,BKR5EYA11,30.00,0
26130,DSC2372 COROLLA,35.00,0
26131,JFC235 COROLLA INTERNO,45.00,0
26132,SYL6120 RENAGADE,25.50,0
26133,MTE7810 1 FIO,45.00,0
26134,V7264 DESINGRA,127.00,0
26135,V4286 LIMPA PNEU,175.00,0
26136,V2015 ANTBACTERICIDA,125.00,0
26137,V0592 ANTBAC,87.00,0
26138,V7097 LAVA AUTO,120.00,0
26139,V7073 VERNIZ,99.00,0
26140,V7202 NATIVE,45.00,0
26141,V0585 V-ECO,60.00,0
26142,V0890 HIGICOURO,118.50,0
26143,V0028 REVOLAX,58.50,0
26144,V0837 BLEND,28.50,0
26145,V2916 BLEND,30.00,0
26146,V0721 SHINY,36.00,0
26147,V2909 MAKKER,82.50,0
26148,V7981 REVOX,82.50,0
26149,V0134 INTENSE,87.00,0
26150,V0159 HIDRACOURO,57.00,0
26151,V8087 REJUVEX,57.00,0
26152,V0259 APLICADOR,43.50,0
26153,V0523 PINCEL DETALHE,45.00,0
26154,V0516 PINCEL DETALHE,42.00,0
26155,R4442 PALIO 1.6 16V,5.00,0
26156,R4114 GOL/PARATI/POLO 02>,85.50,0
26157,MS04383 CORSA COLETOR,85.50,0
26158,LZKR7BDE,58.00,0
26159,MS03128 PALIO BOMBA,45.00,0
26160,MS15278 PALIO/DOBLO LE,10.00,0
26161,MS15277 PALIO/DOBLO LD,128.00,0
26162,MS02528 GOL/FOX,12.00,0
26163,WR191 RANGER,50.00,0
26164,AKX35177,50.00,0
26165,02068BRGP,18.00,0
26166,R4144 GOLF,94.00,0
26167,RK9305 CORSA/CELTA/FIAT 1.8 8V,26.00,0
26168,RK9420 PALIO 96/00,20.00,0
26170,RK9151 FOX/GOLF/KOMBI/GOL,75.00,0
26171,UB660 FOX/POLO/GOL,144.00,0
26172,MOTOR AP,97.50,0
26173,UB764 PALIO/STRADA/UNO,175.00,0
26174,02075BREP,84.00,0
26175,HF23 CORSA/CELTA,0.00,0
26176,SB75960 ASTRA/VECTRA,96.00,0
26177,WO139 ONIX TURBO,40.00,0
26178,0W20 ACEDELCO,82.00,0
26179,C2094 ASTRA S/ABS,28.00,0
26180,FCI1660 FIRE/GM/HONDA,35.00,0
26182,GM CORSA/CELTA,55.00,0
26183,CT964 PALIO FIASA,206.00,0
26184,PALIO FIRE 08/,20.00,0
26185,RCCD00960 ASTRA 2 SAIDAS,62.00,0
26186,RV2208 DOBLO,45.00,0
26187,F14532 CLASSIC 3 SAIDAS,142.00,0
26188,F13411 PALIO 96/00,258.00,0
26189,F12410 FIESTA/COURIER 3 SAIDAS,354.00,0
26190,RV9426 FIRE 01/08,78.00,0
26191,FOX 1.0,77.00,0
26192,GOLF/UP TSI 3CC,117.00,0
26193,PALIO 1.6 16V,142.00,0
26194,MS02130 ASTRA/ZAFIRA 16V,86.00,0
26195,MS02571 GOL/PAR/SAV RESPIRO,100.00,0
26197,MS02935 ASTRA/ZAFIRA SUP RAD,238.00,0
26198,MS02936 ASTRA/ZAFIRA INF RAD,25.50,0
26199,MS02937 ASTRA/ZAFIRA SUP RAD,15.00,0
26200,MS04316 ASTRA SUP RAD,32.00,0
26201,MS05345 CHT,44.00,0
26202,MS04584 PARTIDA FRIO,30.00,0
26203,MS04742 AGILE,36.00,0
26208,MS04754 MERIVA/CORSA,5.00,0
26209,MS05184 C3 ANT BANDEJA,2.00,0
26210,MS05185 C3 ANT BANDEJA,68.00,0
26211,MS05650 C3 KIT ESTAB,92.00,0
26212,MS05691 POLO/FOX RESPIRO,30.00,0
26213,MS05752 FOX/POLO INF RAD,28.00,0
26214,MS05753 FOX/POLO SUP RAD,20.00,0
26215,MS05759 FOX RESPIRO,30.00,0
26216,MS05760 FOX SUP RAD,65.00,0
26217,MS05761 FOX INF RAD,48.00,0
26218,MS05762 FOX 1.6 RESPIRO,40.00,0
26219,MS05850 FOX TANQUE,30.00,0
26220,MS05881 UNO TRASEIRO,62.00,0
26221,MS05853 UNO/ELBA,21.00,0
26222,MS05887 UNO/ELBA,18.00,0
26223,MS06492 STRADA 1.8 INF RAD,40.00,0
26224,MS06529 ONIX TBI,76.00,0
26225,MS10317 CORSA/CELTA,35.00,0
26226,MS10463 GOL/PAR/SAV 5MARCHAS,128.00,0
26227,MS10534 CORSA/ASTRA,82.00,0
26228,MS10996 MONZA/CORSA,62.00,0
26229,MS30111 COROLLA MENOR BANDEJA,10.00,0
26230,MS30112 COROLLA BANDEJA MAIOR,65.00,0
26231,MS30424 COROLLA KIT ESTAB,8.00,0
26232,MS32025 ASTRA/ZAFIRA/VECTRA,24.00,0
26233,MS05883 UNO/ELBA,38.00,0
26234,620302800 FUSCA/KOMBI,8.50,0
26235,AL950,144.00,0
26236,KC9426A FIRE 10/,77.00,0
26237,HF38 PALIO VENTILADO 2000..,425.00,0
26238,HF31B UNO/ARGO/MOBI SOLIDO,80.00,0
26239,DS2438,132.00,0
26240,SB75629 FIRE EVO,96.00,0
26241,EA111 PESCADOR,107.00,0
26242,MS09891 SANDERO L RODA,92.00,0
26243,MS07727 FIT L CAMBIO,28.00,0
26246,MS06400 GOL G5 L CAMBIO,55.00,0
26251,MS07516 CIVIC/COROLLA L RODA,32.00,0
26252,MS06416 ONIX/SPIN L CAMBIO,23.00,0
26253,MS06408 SPIN/COBALT L RODA,18.00,0
26254,MS31714 CRONOS/MOBI/PALIO L CAMBIO,23.00,0
26255,MS07623 FOX/POLO L RODA,30.00,0
26256,MS31240 HB20 L CAMBIO,20.00,0
26257,MS07322 GOL/PAR/SAV L RODA,20.00,0
26258,MS07323 GOL/PAR/SAV L CAMBIO,18.00,0
26259,MS09892 LOGAN/SANDEIRO LE SEMI EIXO,30.00,0
26260,MS07383 CORSA L CAMBIO,15.00,0
26261,KC9150 GOL MI 8V,12.00,0
26262,5PK1190,24.00,0
26265,PARAFLU ADITIVO,15.00,0
26266,SB75404 PALIO/PUNTO ETORQ,150.00,0
26267,SB75502 CLIO/KANGOO,35.00,0
26268,01135BRP,25.00,0
26269,GRAXA SPRAY,90.00,0
26270,SYL1229 FIESTA 1.0,28.00,0
26271,MS05610 FIT/CITY POS BANDEJA,45.00,0
26272,WR200/3 KOMBI,25.00,0
26273,MTE24580 EA111,35.00,0
26274,F11421 GOLF/KOMBI,35.00,0
26275,F23044 FIASA,38.00,0
26276,C2075 PALIO,75.00,0
26277,C2168 CELTA/PRISMA,65.00,0
26278,SB75421 FIT/CITY 1.5,28.00,0
26279,SYL2237 COURIER/FIESTA,166.00,0
26280,R4939CP HB20/PICANTO 3CC,208.00,0
26281,3PK0695,98.00,0
26282,----,44.00,0
26283,ECO1024 MONZA/KADETT,78.00,0
26284,ECO1037 FOX/GOLF/POLO,45.00,0
26285,ECO1047 GOL/PAR/SAV,0.00,0
26286,ECO1066 PALIO/STILO,42.00,0
26287,ECO1114 C3,75.00,0
26288,ECO1145 CORSA/KADETT,40.00,0
26289,ECO1156 CIVIC/NEW CIVIC,55.00,0
26290,ECO1335 207/208,45.00,0
26291,ECO1478 LIVINA/VERSA/TIDA,40.00,0
26292,ECO1554 VW UP,70.00,0
26293,ECO1563 RENEGADE,54.00,0
26294,ECO1573 IX35,82.50,0
26295,ECO1576 ONIX TURBO,88.00,0
26296,ECO1589 KWID,75.00,0
26297,R111301 VW,125.00,0
26298,MONOPONTO,112.00,0
26299,T117443 VW,75.00,0
26300,5PK1150,25.00,0
26301,5PK1170,15.00,0
26302,ETE5722,38.00,0
26303,MS05626SA SANTA FE/TUCSON POS BANDEJA,60.00,0
26304,MS11596 30,4,55.00,0
26305,MS11546 36,2,40.00,0
26306,MS11530 30,80.00,0
26309,MS11528X 34,4.00,0
26310,MS11528 34,4,4.00,0
26311,MS11522 36,8,4.00,0
26312,SYL203003 PALIO,4.00,0
26313,MS05276 KA 2018..,4.00,0
26314,MS05274 KA 1.5,4.00,0
26315,T030003 CORSA/ASTRA,80.00,0
26316,T030004 CORSA/ASTRA/VECTRA,138.00,0
26317,T030005 CORSA 2000,342.00,0
26319,T030006 CORSA/CELTA GAS,0.00,0
26320,T030038 CORSA/AGILE/MERIVA FLEX,0.00,0
26321,T030051 CORSA FERRO,0.00,0
26322,T030007 PALIO 99,0.00,0
26323,T030008 PALIO 99/04,0.00,0
26324,T030016 PALIO/IDEA,0.00,0
26325,T030017 PALIO FIRE,0.00,0
26326,T030024 PALIO 96,0.00,0
26327,T030086 UNO VIVACE,0.00,0
26328,T030052 ONIX 17/20,0.00,0
26329,T030071 ONIX 12/16,0.00,0
26330,T030001 GOL G2 G3 G4,0.00,0
26331,T030002 GOL/PARATI G2 G3 G4,0.00,0
26332,T030030 GOL/GOLF/KOMBI,0.00,0
26333,T030033 GOL/GOLF 06...,0.00,0
26334,T030031 FIESTA/ECOSPORT,0.00,0
26335,T030080 NEW FIESTA/ECOSPORT/NOVO KA,0.00,0
26336,HF31 PALIO/STRADA,0.00,0
26337,IK3331 PALIO,0.00,0
26338,RHO3346 PALIO/SIENA/STRADA,0.00,0
26339,IWP131 FIRE,132.00,0
26340,FIRE 3 VIAS,62.00,0
26341,WF0161 FIRE 2 VIAS,30.00,0
26344,SYL1097 CELTA/AGILE,78.00,0
26345,BB542STD 208/C3 1.5,88.00,0
26346,208/C3 1.5 2012...,78.00,0
26347,RK9509 208/C3 1.4 8V,38.00,0
26348,MTE47680 FOX/GOL/UP,165.00,0
26349,MTE47595 GOL/FOX/SAVEIRO,170.00,0
26350,SCG69 ASTRA/VECTRA MPFI,188.50,0
26351,MTE24587CT GOL 8/16V C/COTOVELO,147.00,0
26352,MS11650 PF BOLACHAO VW,0.00,0
26353,IWP045 GOL,147.00,0
26354,SCT64 STRADA FIRE EVO,82.00,0
26355,APLIC582 ENGRENAGEM VIRA,4.00,0
26356,JFA04284 FIT 15...,85.00,0
26357,IK1201 FUSCA,102.00,0
26358,6PK870 GOL,112.00,0
26359,5PK,71.00,0
26360,MS31802 ONIX,35.00,0
26361,MS03012 GOL COXIM RAD,35.00,0
26362,MS07534 UNO MILLE KIT ESTAB,0.00,0
26363,UB703 COROLLA 02...,143.00,0
26364,DS1805,8.00,0
26365,HB4,10.00,0
26366,CORSA/CELTA/PRISMA,150.00,0
26367,GOL AT 8/16V,100.00,0
26368,MTE7260 TPS,18.00,0
26369,MTE7444 GOL,285.00,0
26370,MTE24587CT GOL,248.00,0
26371,AKX35159 CORSA/MONTANA,192.00,0
26372,AKX1937 FIT,92.00,0
26373,6PK1050,75.00,0
26374,OZA683EE19,24.00,0
26375,5PK1795,24.00,0
26376,T010007,42.00,0
26377,MS05889SA UNO/PALIO FIRE,234.00,0
26378,RM4533 FIESTA/KA,55.00,0
26379,MS32035 308/C4,105.00,0
26380,ECB991 KA ENGRENAGEM TBI,80.00,0
26381,FIT TDS,73.50,0
26382,MS07249R FIESTA/ECOSPORT,252.00,0
26383,5PK1051,35.00,0
26386,5PK1030,170.00,0
26387,MS06332 ONIX SUP RADIADOR,110.00,0
26388,MS02144 ONIX FLAUTA,72.00,0
26389,3PK890,64.00,0
26390,UNO NAKATA,40.00,0
26391,AL599FF UNO/TIPO/147,20.00,0
26392,CT453 GOL/POLO/FOX/KOMBI,28.00,0
26393,MS03638 14MM,108.00,0
26394,RHO9901,120.00,0
26399,SYL2186 STRADA/IDEA/PUNTO,68.00,0
26400,CORSA/CELTA 0.25,2.50,0
26401,CORSA/CELTA 0.50,140.00,0
26402,CORSA/CELTA STD,50.00,0
26403,GOL G3,90.00,0
26404,02900BRAGF,0.00,0
26405,308/PARTNER,0.00,0
26406,COROLLA 1.8 16V STD,146.00,0
26407,COROLLA 1.8,40.00,0
26408,ECOSPORT SIGMAN,59.00,0
26409,CL4411 IDEA/PALIO/UNO,595.00,0
26410,GOL/FOX/POLO ALUMINIO COMPLETO,220.00,0
26411,CB46CP ASTRA/ZAFIRA/MONTANA,188.50,0
26412,COL314792 CORSA/CELTA,54.00,0
26413,COL315187 PALIO FIRE,255.00,0
26415,COL115588 MOBI/UNO EVO,148.00,0
26416,3PK905,55.00,0
26417,RCCD01530 PALIO SIST TRW,58.00,0
26418,CL4411 PALIO/IDEA/DOBLO,98.00,0
26419,MAR7269 FIAT,26.00,0
26420,RK9615 SANDERO 1.0 16V,195.00,0
26421,FIRE COLETOR ADM,54.00,0
26422,FIRE COLETOR ESCAPE,35.00,0
26423,MTE525100 ZETEC FLEX,295.00,0
26424,U5136 FOCUS DURATEC,25.00,0
26425,BO0105 PALIO MPI,25.00,0
26426,02009BP,160.00,0
26427,02539BRGP,150.00,0
26428,SCG76 VECTRA/ZAFIRA,206.00,0
26429,620304400 GOL AP 1.6,25.00,0
26430,GM,28.00,0
26431,05246BRAGF,140.00,0
26432,SYL2312 TRITON 2008...,345.00,0
26433,VKBC3577,60.00,0
26434,F23089 GRAN SIENA/UNO VIVACE,28.00,0
26435,F26084 HONDA/HYNDAI,88.00,0
26436,SENSOR TEMPERATURA,145.00,0
26437,D41B FIESTA/COURIER/KA,32.00,0
26438,SB75317 CRUZE/SONIC 1.8 16V,30.00,0
26439,U5029 COROLLA,48.00,0
26441,VKBA3600,115.00,0
26442,RV12733 FIESTA ZETEC 03/10,90.00,0
26443,U5081 HONDA,220.00,0
26444,VKBC3539,85.00,0
26445,SYL1410 GOL/FOX 13'',350.00,0
26446,U6043 VW FOX/GOL 09>,235.00,0
26447,EXTRON 5W30,150.00,0
26448,SILICONE CAR 80,78.00,0
26449,RHO3334,532.00,0
26450,SCFOR063 ENDURA,26.00,0
26451,FCI1610 UNO/FIORINO,38.00,0
26452,FAP8240 KA,62.00,0
26453,WOE640 JETTA,105.00,0
26454,JFA0210/1 COROLLA,22.00,0
26455,TDI1114 UNO 10...LE,0.00,0
26456,TDI1113 UNO 10...LD,40.00,0
26457,TDI1105 IDEA/STRADA LE,32.00,0
26458,TDI1104 IDEA/STRADA LD,72.00,0
26459,TDI1109 PUNTO LE,72.00,0
26460,TDI1108 PUNTO LD,82.50,0
26461,TDI1001 UNO 92,82.50,0
26462,TDI1003 PALIO 96 LD,0.00,0
26463,TDI1004 PALIO 96 LE,0.00,0
26464,TDI1023 DOBLO,0.00,0
26465,TDI0150 PALIO CX KOYO LD,50.00,0
26466,TDI0149 PALIO CX KOYO LE,50.00,0
26467,TDI1081 ECO/KA/FIESTA,0.00,0
26468,TDI1082 ECO/KA/FIESTA,0.00,0
26469,TDI1080 FIESTA LD,0.00,0
26470,TDI1079 FIESTA LE,55.50,0
26471,TDI1033 KA,52.00,0
26472,KA 08 LE,82.50,0
26473,KA 08 LD,0.00,0
26474,TDI0219 ECO 13..LD,57.00,0
26475,TDI0220 ECO 13...LE,0.00,0
26476,TDI1162 NEW KA LD,0.00,0
26477,TDI1163 NEW KA LE,0.00,0
26478,WO121 UNO/MOBI 3CC,0.00,0
26479,COL36187 ASTRA/ZAFIRA,88.50,0
26480,FCI1695A ZETEC,88.50,0
26481,WO530 GM6CC,22.50,0
26482,WO370 AP GRANDE,80.00,0
26483,UB784 RENAGADE/COMPASS 2.0 16V DIESEL,25.00,0
26484,S10/BLAZER INT,32.00,0
26485,S10/BLAZER EXT,22.00,0
26486,HF55,210.00,0
26487,SYL1098 S10/BLAZER 4X2,48.00,0
26488,PVI1025 S10 INFERIOR,32.00,0
26489,PVS1025 S10 SUPERIOR,257.50,0
26490,TRAMBULADOR CORSA JUNTA,75.00,0
26491,GRAN SIENA COFAP,104.00,0
26492,TDI1006 CORSA DHB,108.00,0
26493,TDI1011 MONZA/KADETT LE,15.00,0
26494,TDI1012 MONZA/KADETT LD,50.00,0
26495,TDI1045 CORSA ZF,0.00,0
26496,TDI1048 VECTRA 97/05,0.00,0
26497,TDI1059 ASTRA/ZAFIRA/VECTRA,0.00,0
26498,TDI1083 CELTA/PRISMA,52.00,0
26499,TDI1091 AGILE,85.50,0
26500,TDI1101 MERIVA/MONTANA,0.00,0
26501,TDI1130 ONIX/PRISMA,45.00,0
26502,TDI1131 CRUZE,0.00,0
26503,TDI1027 KOMBI CENTRAL,0.00,0
26504,TDI1030 SANTANA HID,78.00,0
26505,TDI1014 GOL G2 G3 G4,0.00,0
26506,TDI1022 GOL/PAR/SAV MEC,0.00,0
26507,TDI1088 FOX/GOL G5 LD,0.00,0
26508,TDI1089 FOX/GOL G5 LE,42.00,0
26509,TDI1421 GOLF 98...LD,48.00,0
26510,TDI1422 GOLF 98...LE,0.00,0
26511,TDI0302 ONIX 17/19 LD,60.00,0
26512,TDI0303 ONIX 17/19 LE,0.00,0
26513,MS04658 MONZA COXIM ESCAP,0.00,0
26514,MS06032 PALIO COXIM ESCAPE,68.00,0
26515,TDI0130 C4/306,68.00,0
26516,TDI0415 CIVIC 12...LE,6.00,0
26517,TDI0416 CIVC 12... LD,6.00,0
26518,TDI0417 FIT 14...LE,0.00,0
26519,TDI0418 FIT 14... LD,0.00,0
26520,TDI0500 308 LD,0.00,0
26521,TDI0501 308 LE,0.00,0
26522,TDI0551 C3 05/12 LE,0.00,0
26523,TDI0552 C3 05/12 LD,0.00,0
26524,TDI0701 ETIOS 12...LD,0.00,0
26525,TDI0702 ETIOS 12...LE,0.00,0
26526,TDI0902 C3/208 LD,0.00,0
26527,TDI0903 C3/208 LE,0.00,0
26528,TDI1076 COROLLA LD,0.00,0
26529,TDI1077 COROLLA LE,0.00,0
26530,TDI1094 FIT 08 LD,0.00,0
26531,TDI1095 FIT 08 LE,0.00,0
26532,TDI1096 TUCSON LD,0.00,0
26533,TDI1097 TUCSON LE,0.00,0
26534,TDI1112 COROLLA 09...,0.00,0
26535,TDI1115 FIT 09/13 LD,0.00,0
26536,TDI1116 FIT 09/13 LE,0.00,0
26537,TDI1125 AIRCROSS LE,80.00,0
26538,TDI1126 AIRCROSS LD,0.00,0
26539,TDI1153 CRV 08/11,0.00,0
26540,TDI126 LOGAN/SANDERO 08...LD,0.00,0
26541,TDI127 LOGAN/SANDERO 08...LE,0.00,0
26542,TDI2116 HB20 LD,0.00,0
26543,TDI2117 HB20 LE,87.00,0
26544,TDI0653 KWID,87.00,0
26545,PVI1032 PALIO FIRE/UNO 10...,0.00,0
26546,PVI1038 PALIO 96,0.00,0
26547,PVI1039 SIENA 99,0.00,0
26548,PVI1049 DOBLO ADV LE,38.00,0
26549,PVI1050 DOBLO ADV LD,0.00,0
26550,PVI1052 IDEA/WEEK/STRADA 1.8 LD,70.00,0
26551,PVI1053 IDEA/WEEK/STRADA 1.8 LE,0.00,0
26552,PVI1055 LINEA,0.00,0
26553,PVI1058 IDEA,0.00,0
26554,MS07340 UNO 09/ RODA,0.00,0
26555,PVI0206 FUSION 06...,0.00,0
26556,PVI0213 NEW KA,0.00,0
26557,PVI1021 KA/FIESTA/COURIER,18.00,0
26558,PVI3395 FIESTA/ECO/KA,0.00,0
26559,PVI3396 FOCUS,0.00,0
26560,PVI0127 CELTA/CLASSIC 10...,0.00,0
26561,PVI0311 ONIX/SPIN/TRACKER,60.00,0
26562,MS06157AX ONIX/PRISMA,0.00,0
26563,MS05017AX ONIX/PRIMSA POS BAND,80.00,0
26564,SYL2252 ACCORD/NEW CIVIC,60.00,0
26565,MTE56992 CRUZE,60.00,0
26566,6PK1565,85.00,0
26567,IZFR6K13DN,120.00,0
26568,PVI1001 MONZA,175.00,0
26569,------,75.00,0
26570,DS1250 HONDA,406.00,0
26571,FIAT 1.6,78.00,0
26572,PVI1030 KADETT,0.00,0
26573,PVI1035 ZAFIRA/VECTRA,38.00,0
26574,PVI1047 CORSA/MONTANA,18.00,0
26575,PVI1051 MERIVA,73.50,0
26576,PVI1059 AGILE,0.00,0
26577,PVI1067 MONTANA 11...,0.00,0
26578,SYL9177 MARCH/VERSA,0.00,0
26579,05953BRGF,0.00,0
26580,HB20 1.0 12V,0.00,0
26581,PALIO/UNO CAMBIO,84.00,0
26582,GOL/FOX/GOLF,190.00,0
26583,FCI1118 FORTEC V6,215.00,0
26584,F22098 NEW KA,18.00,0
26585,PVI1004 GOL/PAR/SAV LD,0.00,0
26586,PVI1005 GOL/PAR/SAV LE,35.00,0
26587,PVI1006 GOL HID,35.00,0
26588,PVI1007 GOL HID,65.00,0
26589,PVI1008 GOL 97...HID,65.00,0
26590,PVI1009 GOL 97...HID,0.00,0
26591,PVI1010 GOL 97... DM,0.00,0
26592,PVI1011 GOL LE,60.00,0
26593,PVI1012 GOL LD,60.00,0
26594,PVI1017 SANTANA HID,65.00,0
26595,PVI1018 SANTANA HID,0.00,0
26596,PVI1042 FOX/POLO,0.00,0
26597,PVI1043 FOX/POLO,90.00,0
26598,FOX/UP LD,0.00,0
26599,FOX/UP LE,62.00,0
26600,PVI1064 CROSSFOX LE,62.00,0
26601,PVI1065 CROSSFOX LD,0.00,0
26602,PVI7365 GOLF 98...LE,0.00,0
26603,PVI7366 GOLF 98... LD,77.00,0
26604,PVI7368 VIRTUS LD,77.00,0
26605,PVI7369 VIRTUS LE,0.00,0
26606,PVI1066 AIRCROSS,0.00,0
26607,PVI2104 IX35,108.00,0
26608,PVI1110 I30 08...,0.00,0
26609,PVI2004 FIT 03/08,0.00,0
26610,PVI0218 FIT 09...,0.00,0
26611,PVI2184 LOGAN/SANDERO,105.00,0
26612,PVI0703 ETIOS,0.00,0
26613,PVI1036 TUCSON,0.00,0
26614,PVI2183 CLIO 99...,0.00,0
26615,PVI1048 C3,0.00,0
26616,PVI0605 DUSTER,0.00,0
26617,PVI0121 C4,0.00,0
26618,PVI2107 HB20,0.00,0
26619,PVI1045 COROLLA 03/08,0.00,0
26620,PVI9171 COROLLA 08...,0.00,0
26621,PVI3305 KWID,0.00,0
26622,BRD0107 IDEA/PALIO/STRADA HID,0.00,0
26623,BRD0119 UNO/FIORINO 10/18,0.00,0
26624,BRD4530 UNO MILLE 91/13,0.00,0
26625,BRD0189 DOBLO HID 02/21,0.00,0
26626,BRD0268 DOBLO MEC,0.00,0
26627,BRD4529 PALIO HID 01/16,0.00,0
26628,BRD4538 PALIO MEC 01/17,0.00,0
26629,BRD4540 PALIO 98/00,0.00,0
26630,BRD4547 UNO 91/08 MEC,0.00,0
26631,BRD4528 PALIO MEC 96/00,0.00,0
26632,BRD1002 PUNTO,0.00,0
26633,BRD9329 MOBI/UNO,0.00,0
26634,KJH0229 DOBLO 22X22,0.00,0
26635,BRD0221 ECOSPORT 13/21,0.00,0
26636,BRD0339 NEW KA ELETRICO,52.50,0
26637,BRD1723 ECOSPORT/FIESTA,165.00,0
26638,BRD5285 KA 97/07,0.00,0
26639,BRD0289 CORSA HID,0.00,0
26640,BRD0312 ONIX 16/,0.00,0
26641,BRD0314 CRUZE 11/16,0.00,0
26642,BRD0365 AGILE,0.00,0
26643,BRD2568 MERIVA/CORSA DHB,0.00,0
26644,BRD3358 CORSA CLASSIC,0.00,0
26645,BRD5270 CORSA/FIESTA,0.00,0
26646,BRD5605 CELTA/MONTANA 11/17,0.00,0
26647,BRD5680 CORSA 94/99,0.00,0
26648,BRD6300 ZAFIRA,0.00,0
26649,BRD6408 CORSA/CLASSIC,0.00,0
26650,BRD7980 VECTRA 97/05,0.00,0
26651,BRD8500 VECTRA 97/05 ZF,0.00,0
26652,BRD4558 PALIO MEC,0.00,0
26653,SYL2099 AGILE/CELTA/CLASSIC,0.00,0
26654,C2033 UNO,0.00,0
26655,BO0700 EA111,48.00,0
26657,VW EA111,45.00,0
26658,VW EA111,180.00,0
26659,SYL201703 CORSA/AGILE,165.00,0
26660,SYL2104 MERIVA 14'',318.00,0
26661,MS03621 12X16,210.00,0
26662,BRD0814 UP 14/21,65.00,0
26663,BRD0815 GOL G5 HID,83.00,0
26664,BRD5115 FOX/GOL/POLO KOYO,2.50,0
26665,BRD5120 GOL/FOX MEC,0.00,0
26666,BRD9865 GOLF/JETTA,0.00,0
26667,KJH9700 CORSA/CELTA,0.00,0
26668,KJH0103 DOBLO/PALIO 1.4 GKN 22X22,0.00,0
26669,KJH0114 PUNTO/LINEA 22X22,0.00,0
26670,KJH0120 PALIO/WEEK/STRADA ETORQ 25X27,135.00,0
26671,KJH0123 ARGO/CRONOS 1.6/1.8 24X25,190.00,0
26672,KJH0126 STRADA/DOBLO 1.8 ETORQ 24X25,0.00,0
26673,KJH127 PALIO/STRADA FIRE 28X22 DELPHI,0.00,0
26674,KJH0141 STRADA 20... 22X22,0.00,0
26675,KJH0220 UNO/PALIO FIRE 20X22,0.00,0
26676,KJH0223 UNO/FIORINO 20X22,0.00,0
26677,KJH0228 PALIO/IDEA/DOBLO 1.8 8V 24X25,0.00,0
26678,KJH1614 ARGO/MOBI/UNO 21X22,0.00,0
26679,KJH1615 ARGO 1.3/UNO EVO 22X22,0.00,0
26680,KJH1617 PALIO 1.5 1.6 97/00 22X22,0.00,0
26681,KJH1618 PALIO 1.0 FIRE 20X22,0.00,0
26682,KJH 1619 STRADA 1.3 FIRE 22X22,0.00,0
26683,KJH1623 PUNTO 22X28X51,0.00,0
26684,620310033 FIESTA/KA/ECOSPORT,0.00,0
26685,SCFIA147 UNO 10> GRAN SIENA 1.4,0.00,0
